"POS";"MONTH";"DATE";"POS_CAT";"POS_CHANNEL";"POS_GROUP";"LAST_TR_DATE";"POS_STATUS";"INACTIVITY_DAYS";"LAST_CI_DATE";"LAST_CO_DATE";"CASH_IN_OUT_STATUS";"CASH_IN_CNT";"CASH_IN_AMNT";"CASH_OUT_CNT";"CASH_OUT_AMNT";"BALANCE";"LAST_VISITE_DATE";"LONGITUDE";"LATITUDE";"SITE";"LOCALISATION";"LOCALITE";"MILIEU";"SECTEUR";"ZONE";"DACR";"VISITE";"COMMISSIONS_AMNT";"IMPACT_VISITE";"COMMISSION_PERF"
"0wIU0ILR";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-29;"Actif";0;0;0;0;34.95;1970-01-01;3.43802081;11.88552662;"GAYA";"Système";"GAYA";"Urbain";"Gaya 1";"Sud";"Dosso";"Jamais";972;"Jamais visité";"Non"
"0wIU0ILR";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-16;"Actif";43;4400;1;4750;1984.95;1970-01-01;3.43802081;11.88552662;"GAYA";"Système";"GAYA";"Urbain";"Gaya 1";"Sud";"Dosso";"Jamais";1300;"Jamais visité";"Oui"
"7CWnm1Iq";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-20;"Actif";11;2020-07-20;2020-05-05;"Actif";0;0;0;0;278;1970-01-01;7.1081302;13.49763452;"MARADI 601";"Système";"MARADI";"Urbain";"Maradi 2";"Sud";"Maradi";"Jamais";2;"Jamais visité";"Non"
"7CWnm1Iq";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-20;"Futur inactif";27;2020-07-20;2020-05-05;"Futur inactif";0;0;0;0;278;1970-01-01;7.1081302;13.49763452;"MARADI 601";"Système";"MARADI";"Urbain";"Maradi 2";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"mpFMikGq";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-21;"Actif";10;2020-07-21;2020-06-13;"Actif";0;0;0;0;95.82;1970-01-01;9.08266111;13.71458889;"KOLERAM";"Système";"KOLERAM";"Rural";"Zinder 2";"Centre";"Zinder";"Jamais";5;"Jamais visité";"Non"
"mpFMikGq";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-21;"Futur inactif";26;2020-07-21;2020-06-13;"Futur inactif";0;0;0;0;95.82;1970-01-01;9.08266111;13.71458889;"KOLERAM";"Système";"KOLERAM";"Rural";"Zinder 2";"Centre";"Zinder";"Jamais";0;"Jamais visité";"Non"
"IDVp6UC8";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;1970-01-01;"Actif";0;0;0;0;746.23;1970-01-01;2.07511397;13.50532964;"CES_LAMORDE";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";955;"Jamais visité";"Non"
"IDVp6UC8";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-02;"Actif";14;2020-08-02;1970-01-01;"Actif";0;0;0;0;976.23;1970-01-01;2.07511397;13.50532964;"CES_LAMORDE";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";230;"Jamais visité";"Non"
"68NM7Qft";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-27;"Actif";4;2020-07-27;2020-07-27;"Actif";0;0;0;0;214.5;2020-07-27;3.19484833333333;13.048105;"DOSSO_SAMARIA_OUDOUN_KOUKOU";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";26;"A maintenu son statut";"Non"
"68NM7Qft";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-27;"Actif";20;2020-07-27;2020-07-27;"Actif";0;0;0;0;214.5;2020-08-14;3.19478;13.04659;"DOSSO_SAMARIA_OUDOUN_KOUKOU";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";0;"A maintenu son statut";"Non"
"gx7iUcWy";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-16;"Actif";0;0;0;0;7675;2020-07-29;3.19269333333333;13.0434783333333;"DOSSO 500";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";346;"A maintenu son statut";"Non"
"gx7iUcWy";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-14;"Actif";2;500;0;0;23091.5;2020-07-29;3.19269333333333;13.0434783333333;"DOSSO 500";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Non";362;"Non visité";"Non"
"pwnHUhKa";2020-07-01;2020-07-31;"Orange Shop";"ONE";"ONE";2020-07-21;"Actif";10;2020-07-21;1970-01-01;"Actif";0;0;0;0;36333;1970-01-01;2.15575001;13.48880556;"TALLADJE DAGODA";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"pwnHUhKa";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";4;2020-08-12;1970-01-01;"Actif";0;0;0;0;3498;1970-01-01;2.15575001;13.48880556;"TALLADJE DAGODA";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";298;"Jamais visité";"Non"
"5MBn9V7P";2020-07-01;2020-07-31;"Orange Shop";"ONE";"ONE";2020-03-31;"Inactif âgé";122;2020-03-31;1970-01-01;"Inactif âgé";0;0;0;0;0;1970-01-01;1.834338;16.332586;"-";"Système";"-";"-";"-";"-";"-";"Jamais";0;"Jamais visité";"Non"
"5MBn9V7P";2020-08-01;2020-08-16;"Orange Shop";"ONE";"ONE";2020-03-31;"Inactif âgé";138;2020-03-31;1970-01-01;"Inactif âgé";0;0;0;0;0;1970-01-01;1.834338;16.332586;"-";"Système";"-";"-";"-";"-";"-";"Jamais";0;"Jamais visité";"Non"
"gpQdpx8L";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-06;"Futur inactif";25;2020-07-06;1970-01-01;"Futur inactif";0;0;0;0;2079;1970-01-01;2.11143388;13.57032373;"FRANCOPHONIE";"Système";"NIAMEY";"Urbain";"Nord 5";"Nord";"Niamey";"Jamais";2000;"Jamais visité";"Oui"
"gpQdpx8L";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-06;"Inactif récent";41;2020-07-06;1970-01-01;"Inactif récent";0;0;0;0;2079;1970-01-01;2.04268998;13.53605656;"LOSSA GOUNGOU";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"1tw2LlBu";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;69.5;1970-01-01;2.079702778;13.55580556;"ECOLE QUATAR";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";13;"Jamais visité";"Non"
"1tw2LlBu";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";17;2020-07-30;2020-07-30;"Actif";0;0;0;0;69.5;1970-01-01;2.079702778;13.55580556;"ECOLE QUATAR";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";0;"Jamais visité";"Non"
"g9DdicbX";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-28;"Actif";0;0;0;0;133;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";610;"Jamais visité";"Non"
"g9DdicbX";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-08-15;"Actif";0;0;0;0;315.87;1970-01-01;2.09698294;13.58887886;"HOPTAL DE REFERENCE";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";176;"Jamais visité";"Non"
"FLAsqcLw";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-03;"Inactif récent";58;2020-06-03;1970-01-01;"Inactif récent";0;0;0;0;14.83;1970-01-01;2.09703566;13.54313906;"DAR SALAM CASSIS4";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"FLAsqcLw";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-06-03;"Inactif récent";74;2020-06-03;1970-01-01;"Inactif récent";0;0;0;0;14.83;2020-08-10;2.09951;13.5455733333333;"DAR SALAM CASSIS4";"Visites";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Oui";0;"N'a pas réagi";"Non"
"ArpVJNE9";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-08;"Futur inactif";23;2020-07-08;2020-06-24;"Futur inactif";0;0;0;0;235.45;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";1;"Jamais visité";"Non"
"ArpVJNE9";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-08;"Inactif récent";39;2020-07-08;2020-06-24;"Inactif récent";0;0;0;0;235.45;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"gnskNCZF";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-15;"Inactif récent";77;2020-05-15;2020-05-15;"Inactif récent";0;0;0;0;53.5;1970-01-01;0.94115344;14.73937905;"AYOROU";"Système";"AYOROU";"Rural";"Tillabéri";"Ouest";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"gnskNCZF";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-05-15;"Inactif âgé";93;2020-05-15;2020-05-15;"Inactif âgé";0;0;0;0;53.5;1970-01-01;0.94115344;14.73937905;"AYOROU";"Système";"AYOROU";"Rural";"Tillabéri";"Ouest";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"kS5O6Rz9";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;593;2020-07-27;2.18498333333333;13.5296016666667;"NIAMEY2000_ROUTE_FILINGUEE";"Visites";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Oui";16793;"N'a pas réagi";"Oui"
"kS5O6Rz9";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;1970-01-01;"Actif";0;0;0;0;22643;2020-07-27;2.18498333333333;13.5296016666667;"NIAMEY2000_ROUTE_FILINGUEE";"Visites";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Non";45800;"Non visité";"Oui"
"MmCFiV0g";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-06-29;"Actif";0;0;0;0;9.5;1970-01-01;7.11846667;13.48912778;"MARADI ECOLE NORMALE";"Système";"MARADI";"Urbain";"Maradi 1";"Sud";"Maradi";"Jamais";2;"Jamais visité";"Non"
"MmCFiV0g";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";18;2020-07-29;2020-06-29;"Actif";0;0;0;0;9.5;1970-01-01;7.11972132;13.41437484;"SAFO OUBANDAWAKI";"Système";"SAFO OUBANDAWAKI";"Rural";"Madarounfa";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"VvBtCxMr";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-04;"Inactif récent";88;2020-05-04;2020-04-04;"Inactif récent";0;0;0;0;70.2;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"VvBtCxMr";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-05-04;"Inactif âgé";104;2020-05-04;2020-04-04;"Inactif âgé";0;0;0;0;70.2;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"bWFj0zhx";2020-07-01;2020-07-31;"Orange Shop";"ONE";"ONE";2020-07-24;"Actif";7;2020-07-24;1970-01-01;"Actif";0;0;0;0;0;1970-01-01;2.12616754;13.51417447;"TERRAIN MUSULMAN";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"bWFj0zhx";2020-08-01;2020-08-16;"Orange Shop";"ONE";"ONE";2020-07-24;"Futur inactif";23;2020-07-24;1970-01-01;"Futur inactif";0;0;0;0;0;1970-01-01;2.12616754;13.51417447;"TERRAIN MUSULMAN";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"zV1aab8X";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-04-06;"Actif";0;0;0;0;2374.77;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";24818;"Jamais visité";"Oui"
"zV1aab8X";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-11;"Actif";5;2020-08-11;2020-04-06;"Actif";0;0;0;0;76249.77;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";11376;"Jamais visité";"Oui"
"MRMgR9J0";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;102.63;1970-01-01;8.9871;13.8064;"ZINDER_AUTOGARE";"Système";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Jamais";9621;"Jamais visité";"Oui"
"MRMgR9J0";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-08-14;"Actif";0;0;0;0;24.99;1970-01-01;8.98060931;13.81289183;"ZINDER 800";"Système";"ZINDER";"Urbain";"Zinder 3";"Centre";"Zinder";"Jamais";2734;"Jamais visité";"Oui"
"vvAPSUAk";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-27;"Actif";4;2020-07-27;2020-07-23;"Actif";0;0;0;0;47.84;2020-07-27;8.99381166666667;13.8074516666667;"ZINDER 801";"Visites";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Oui";2423;"A maintenu son statut";"Oui"
"vvAPSUAk";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-08-15;"Actif";0;0;0;0;47634.05;2020-08-10;8.99404;13.8073266666667;"ZINDER 801";"Visites";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Oui";3573;"A maintenu son statut";"Oui"
"gaKz8jma";2020-07-01;2020-07-31;"TOTALPDV";"Structured";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-14;"Actif";4;14300;0;0;465850;1970-01-01;4.03864412;13.63977557;"DOGONDOUTCHI";"Système";"DOGONDOUTCHI";"Urbain";"Doutchi 1";"Est";"Dosso";"Jamais";0;"Jamais visité";"Non"
"gaKz8jma";2020-08-01;2020-08-16;"TOTALPDV";"Structured";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-07-14;"Actif";2;2100;0;0;337800;1970-01-01;4.03864412;13.63977557;"DOGONDOUTCHI";"Système";"DOGONDOUTCHI";"Urbain";"Doutchi 1";"Est";"Dosso";"Jamais";0;"Jamais visité";"Non"
"GuioFYsa";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-17;"Actif";14;2020-07-17;1970-01-01;"Actif";0;0;0;0;690;1970-01-01;1.834338;16.332586;"-";"Système";"-";"-";"-";"-";"-";"Jamais";29690;"Jamais visité";"Oui"
"GuioFYsa";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-17;"Inactif récent";30;2020-07-17;1970-01-01;"Inactif récent";0;0;0;0;690;1970-01-01;1.834338;16.332586;"-";"Système";"-";"-";"-";"-";"-";"Jamais";0;"Jamais visité";"Non"
"dLVZrMn7";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-17;"Actif";14;2020-07-17;1970-01-01;"Actif";0;0;0;0;480;1970-01-01;7.3918583333333;18.747536111111;"ARLIT_SOMAIR_DENSIF";"Système";"ARLIT";"Urbain";"Arlit 1";"Nord";"Agadez";"Jamais";48480;"Jamais visité";"Oui"
"dLVZrMn7";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-17;"Inactif récent";30;2020-07-17;1970-01-01;"Inactif récent";0;0;0;0;480;1970-01-01;7.3918583333333;18.747536111111;"ARLIT_SOMAIR_DENSIF";"Système";"ARLIT";"Urbain";"Arlit 1";"Nord";"Agadez";"Jamais";0;"Jamais visité";"Non"
"MdYsL8Vi";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-30;2020-07-31;"Actif";0;0;1;1200000;1219078.4;1970-01-01;5.2597;14.8919;"TAHOUA_AYARAGGOUA";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";226225;"Jamais visité";"Oui"
"MdYsL8Vi";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-14;2020-08-16;"Actif";0;0;1;6900;7821.24;1970-01-01;5.2597;14.8919;"TAHOUA_AYARAGGOUA";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";146438;"Jamais visité";"Oui"
"coqPvrwk";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-24;"Actif";0;0;0;0;6043.05;2020-07-28;7.12183833333333;13.5117616666667;"MARADI ZARIA RELIEF";"Visites";"MARADI";"Urbain";"Maradi 4";"Sud";"Maradi";"Oui";19957;"A maintenu son statut";"Oui"
"coqPvrwk";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-13;"Actif";2;10600;0;0;66030.05;2020-07-28;7.12183833333333;13.5117616666667;"MARADI ZARIA RELIEF";"Visites";"MARADI";"Urbain";"Maradi 4";"Sud";"Maradi";"Non";12119;"Non visité";"Oui"
"rKhKVuLz";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-22;"Inactif récent";70;2020-05-22;1970-01-01;"Inactif récent";0;0;0;0;30;1970-01-01;1.4543625;14.20702819;"TILLABERI";"Système";"TILLABERI";"Urbain";"Tillabéri";"Ouest";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"rKhKVuLz";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-05-22;"Inactif récent";86;2020-05-22;1970-01-01;"Inactif récent";0;0;0;0;30;1970-01-01;2.101909;13.49043647;"GAWEYE RIVE DROITE";"Système";"NIAMEY";"Urbain";"Haro Banda 3";"Haro Banda";"Niamey";"Jamais";0;"Jamais visité";"Non"
"mvq068bA";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-29;"Inactif récent";32;2020-06-29;1970-01-01;"Inactif récent";0;0;0;0;17.8;1970-01-01;2.09435741;13.4815036;"BANGABANA MOOV";"Système";"NIAMEY";"Urbain";"Haro Banda 4";"Haro Banda";"Niamey";"Jamais";900;"Jamais visité";"Non"
"mvq068bA";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-06-29;"Inactif récent";48;2020-06-29;1970-01-01;"Inactif récent";0;0;0;0;17.8;1970-01-01;2.18624837;13.50816527;"NIAMEY2000_MARTABA";"Système";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"QpNaMVqz";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-16;"Inactif récent";45;2020-06-16;2020-06-16;"Inactif récent";0;0;0;0;60.17;1970-01-01;7.16730136;16.2093372;"AMATALTAL";"Système";"AMATALTAL";"Rural";"Ingall";"Sud";"Agadez";"Jamais";0;"Jamais visité";"Non"
"QpNaMVqz";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-06-16;"Inactif récent";61;2020-06-16;2020-06-16;"Inactif récent";0;0;0;0;60.17;1970-01-01;8.00477778;16.97302778;"AGADEZ EMAIR AIRTEL";"Système";"AGADEZ";"Urbain";"Agadez 2";"Sud";"Agadez";"Jamais";0;"Jamais visité";"Non"
"EISKFIHR";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-16;"Actif";15;1970-01-01;2020-07-16;"Actif";0;0;0;0;304.5;2020-07-16;9.00489871666667;13.7855066166667;"ZINDER FRANCO";"Visites";"ZINDER";"Urbain";"Zinder 2";"Centre";"Zinder";"Oui";4;"Nouveau PDV visité";"Non"
"EISKFIHR";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-16;"Inactif récent";31;1970-01-01;2020-07-16;"Inactif récent";0;0;0;0;304.5;2020-07-16;9.00489871666667;13.7855066166667;"ZINDER FRANCO";"Visites";"ZINDER";"Urbain";"Zinder 2";"Centre";"Zinder";"Non";0;"Non visité";"Non"
"0lCxqrqb";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-29;"Actif";0;0;0;0;5.31;1970-01-01;5.27256423;14.89363192;"TAHOUA 700";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";26561;"Jamais visité";"Oui"
"0lCxqrqb";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-16;"Actif";8;29780;1;12000;22751.76;1970-01-01;5.27256423;14.89363192;"TAHOUA 700";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";7056;"Jamais visité";"Oui"
"snN524Vg";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-30;"Actif";6;48000;0;0;260678.97;1970-01-01;12.608748;13.315947;"DIFFA_ADMINISTRATION";"Système";"DIFFA";"Urbain";"Diffa 3";"Est";"Diffa";"Jamais";13233;"Jamais visité";"Oui"
"snN524Vg";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-08;"Actif";3;12500;0;0;21025.47;1970-01-01;12.60645;13.31052;"DIFFA_JEUNE_CADRE";"Système";"DIFFA";"Urbain";"Diffa 1";"Est";"Diffa";"Jamais";5822;"Jamais visité";"Oui"
"mqF2pp06";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-27;"Inactif récent";65;2020-05-27;1970-01-01;"Inactif récent";0;0;0;0;4.7;1970-01-01;2.085676;13.54618991;"UNIVERSITE IRAN";"Système";"NIAMEY";"Urbain";"Petit Marché 2";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"mqF2pp06";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";3;2020-08-13;2020-08-13;"Actif";0;0;0;0;29.7;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";775;"Jamais visité";"Non"
"XU4K6lYf";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;43.9;1970-01-01;7.09416667;13.51025;"MARADI BILDI";"Système";"MARADI";"Urbain";"Maradi 3";"Sud";"Maradi";"Jamais";2637;"Jamais visité";"Oui"
"XU4K6lYf";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";3;2020-08-13;1970-01-01;"Actif";0;0;0;0;149.4;1970-01-01;7.09416667;13.51025;"MARADI BILDI";"Système";"MARADI";"Urbain";"Maradi 3";"Sud";"Maradi";"Jamais";655;"Jamais visité";"Non"
"Q8ghPPQV";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-25;"Actif";6;2020-07-25;2020-07-23;"Actif";0;0;0;0;64;2020-07-30;6.92853196264003;16.7859009118287;"INGALL";"Visites";"INGALL";"Rural";"Ingall";"Sud";"Agadez";"Oui";673;"A maintenu son statut";"Non"
"Q8ghPPQV";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-25;"Futur inactif";22;2020-07-25;2020-07-23;"Futur inactif";0;0;0;0;64;2020-07-30;6.92853196264003;16.7859009118287;"INGALL";"Visites";"INGALL";"Rural";"Ingall";"Sud";"Agadez";"Non";0;"Non visité";"Non"
"hl7S6STL";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;105.18;1970-01-01;2.1236648;13.52646203;"BOUKOKI";"Système";"NIAMEY";"Urbain";"Grand Marché 3";"Grand Marché";"Niamey";"Jamais";434;"Jamais visité";"Non"
"hl7S6STL";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;1970-01-01;"Actif";0;0;0;0;360.18;1970-01-01;2.1236648;13.52646203;"BOUKOKI";"Système";"NIAMEY";"Urbain";"Grand Marché 3";"Grand Marché";"Niamey";"Jamais";755;"Jamais visité";"Non"
"1cXMGzE1";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-19;"Actif";12;2020-07-19;1970-01-01;"Actif";0;0;0;0;1871;1970-01-01;2.11980767;13.52247933;"FACE LAKO";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";16;"Jamais visité";"Non"
"1cXMGzE1";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-19;"Futur inactif";28;2020-07-19;1970-01-01;"Futur inactif";0;0;0;0;1871;1970-01-01;2.11980767;13.52247933;"FACE LAKO";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"MdxmsuHX";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-29;"Inactif récent";63;2020-05-29;2020-05-28;"Inactif récent";0;0;0;0;482;1970-01-01;8.47313493;13.41766521;"MATAMEYE";"Système";"MATAMEYE";"Urbain";"Matameye";"Sud";"Zinder";"Jamais";0;"Jamais visité";"Non"
"MdxmsuHX";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-05-29;"Inactif récent";79;2020-05-29;2020-05-28;"Inactif récent";0;0;0;0;482;1970-01-01;8.47313493;13.41766521;"MATAMEYE";"Système";"MATAMEYE";"Urbain";"Matameye";"Sud";"Zinder";"Jamais";0;"Jamais visité";"Non"
